time,metal,price_usd_oz,usd_ils,news_score,lstm_1h,lstm_4h,lstm_8h,lstm_12h,lstm_24h
2026-09-18T11:40:54+00:00,gold,4374.5,3.0335800647735596,-0.04367666666666665,4373.954705892919,4373.92183022602,4375.218001740122,4378.263352119584,4374.862654458188
2026-09-18T11:41:05+00:00,gold,4374.5,3.0335800647735596,-0.04367666666666665,4373.954705892919,4373.92183022602,4375.218001740122,4378.263352119584,4374.862654458188
2026-09-18T11:41:17+00:00,gold,4374.5,3.0335800647735596,-0.04367666666666665,4373.954705892919,4373.92183022602,4375.218001740122,4378.263352119584,4374.862654458188
2026-09-18T11:41:28+00:00,gold,4375.100098,3.0335800647735596,-0.04367666666666665,4374.552752951086,4374.523745009705,4375.81653226398,4378.871068491545,4375.463118844804
2026-09-18T11:41:39+00:00,gold,4375.100098,3.0335800647735596,-0.04367666666666665,4374.552752951086,4374.523745009705,4375.81653226398,4378.871068491545,4375.463118844804
2026-09-18T11:41:51+00:00,gold,4375.100098,3.0335800647735596,-0.04367666666666665,4374.552752951086,4374.523745009705,4375.81653226398,4378.871068491545,4375.463118844804
2026-09-18T11:42:02+00:00,gold,4375.100098,3.0335800647735596,-0.04367666666666665,4374.552752951086,4374.523745009705,4375.81653226398,4378.871068491545,4375.463118844804
2026-09-18T11:42:13+00:00,gold,4375.100098,3.0335800647735596,-0.04367666666666665,4374.552752951086,4374.523745009705,4375.81653226398,4378.871068491545,4375.463118844804
2026-09-18T11:42:25+00:00,gold,4375.100098,3.0335800647735596,-0.04367666666666665,4374.552752951086,4374.523745009705,4375.81653226398,4378.871068491545,4375.463118844804
2026-09-18T11:42:36+00:00,gold,4375.200195,3.0335800647735596,-0.04367666666666665,4374.652830348856,4374.624305873163,4375.916609661749,4378.972112820694,4375.563196242573
2026-09-18T11:42:47+00:00,gold,4375.200195,3.0335800647735596,-0.04367666666666665,4374.652830348856,4374.624305873163,4375.916609661749,4378.972112820694,4375.563196242573
2026-09-18T11:42:59+00:00,gold,4375.200195,3.0335800647735596,-0.04367666666666665,4374.652830348856,4374.624305873163,4375.916609661749,4378.972112820694,4375.563196242573
2026-09-18T11:43:10+00:00,gold,4375.200195,3.0335800647735596,-0.04367666666666665,4374.652830348856,4374.624305873163,4375.916609661749,4378.972112820694,4375.563196242573
2026-09-18T11:43:21+00:00,gold,4375.200195,3.0335800647735596,-0.04367666666666665,4374.652830348856,4374.624305873163,4375.916609661749,4378.972112820694,4375.563196242573
2026-09-18T11:43:32+00:00,gold,4374.0,3.0335800647735596,-0.04367666666666665,4373.456252766832,4373.419992840104,4374.718581682656,4377.757163542462,4374.361300537963
2026-09-18T11:44:06+00:00,gold,4374.0,3.0341498851776123,-0.04367666666666665,4373.471060188905,4373.313586296622,4374.756281893623,4376.821048270077,4373.805569947667
2026-09-18T11:44:17+00:00,gold,4374.0,3.0341498851776123,-0.04367666666666665,4373.471060188905,4373.313586296622,4374.756281893623,4376.821048270077,4373.805569947667
2026-09-18T11:44:28+00:00,gold,4375.0,3.0341498851776123,-0.04367666666666665,4374.467742774223,4374.317604622264,4375.758833071201,4377.829468039913,4374.7939386939515
2026-09-18T11:44:39+00:00,gold,4375.0,3.0341498851776123,-0.04367666666666665,4374.467742774223,4374.317604622264,4375.758833071201,4377.829468039913,4374.7939386939515
2026-09-18T11:45:09+00:00,gold,4375.0,3.0341498851776123,-0.04367666666666665,4374.467742774223,4374.317604622264,4375.758833071201,4377.829468039913,4374.7939386939515
2026-09-18T11:45:20+00:00,gold,4375.0,3.0341498851776123,-0.04367666666666665,4374.467742774223,4374.317604622264,4375.758833071201,4377.829468039913,4374.7939386939515
2026-09-18T11:45:31+00:00,gold,4376.700195,3.0341498851776123,-0.04367666666666665,4376.162298789006,4376.026343068339,4377.464637221146,4379.547498423732,4376.473823228087
2026-09-18T11:45:42+00:00,gold,4376.700195,3.0341498851776123,-0.04367666666666665,4376.162298789006,4376.026343068339,4377.464637221146,4379.547498423732,4376.473823228087
2026-09-18T11:45:53+00:00,gold,4376.700195,3.0341498851776123,-0.04367666666666665,4376.162298789006,4376.026343068339,4377.464637221146,4379.547498423732,4376.473823228087
2026-09-18T11:46:04+00:00,gold,4376.700195,3.0341498851776123,-0.04367666666666665,4376.162298789006,4376.026343068339,4377.464637221146,4379.547498423732,4376.473823228087
2026-09-18T11:46:15+00:00,gold,4376.700195,3.0341498851776123,-0.04367666666666665,4376.162298789006,4376.026343068339,4377.464637221146,4379.547498423732,4376.473823228087
2026-09-18T11:46:26+00:00,gold,4376.0,3.0341498851776123,-0.04367666666666665,4375.464425359542,4375.322601046616,4376.761873298133,4378.839844007169,4375.781818390881
2026-09-18T11:46:37+00:00,gold,4376.0,3.0341498851776123,-0.04367666666666665,4375.464425359542,4375.322601046616,4376.761873298133,4378.839844007169,4375.781818390881
2026-09-18T11:46:48+00:00,gold,4376.0,3.0341498851776123,-0.04367666666666665,4375.464425359542,4375.322601046616,4376.761873298133,4378.839844007169,4375.781818390881
2026-09-18T11:46:59+00:00,gold,4376.0,3.0341498851776123,-0.04367666666666665,4375.464425359542,4375.322601046616,4376.761873298133,4378.839844007169,4375.781818390881
2026-09-18T11:47:12+00:00,gold,4376.0,3.0341498851776123,-0.04367666666666665,4375.464425359542,4375.322601046616,4376.761873298133,4378.839844007169,4375.781818390881
2026-09-18T11:47:23+00:00,gold,4376.0,3.0341498851776123,-0.04367666666666665,4375.464425359542,4375.322601046616,4376.761873298133,4378.839844007169,4375.781818390881
2026-09-18T11:47:35+00:00,gold,4378.899902,3.0341498851776123,-0.04367666666666665,4378.355196096448,4378.234889955138,4379.670249811816,4381.768271544403,4378.646669511977
2026-09-18T11:47:47+00:00,gold,4378.899902,3.0341498851776123,-0.04367666666666665,4378.355196096448,4378.234889955138,4379.670249811816,4381.768271544403,4378.646669511977
2026-09-18T11:47:57+00:00,gold,4378.899902,3.0341498851776123,-0.04367666666666665,4378.355196096448,4378.234889955138,4379.670249811816,4381.768271544403,4378.646669511977
2026-09-18T11:48:09+00:00,gold,4378.899902,3.0341498851776123,-0.04367666666666665,4378.355196096448,4378.234889955138,4379.670249811816,4381.768271544403,4378.646669511977
2026-09-18T11:48:20+00:00,gold,4378.899902,3.0341498851776123,-0.04367666666666665,4378.355196096448,4378.234889955138,4379.670249811816,4381.768271544403,4378.646669511977
2026-09-18T11:48:32+00:00,gold,4382.700195,3.0341498851776123,-0.04367666666666665,4382.143861448979,4382.049963972835,4383.480922385318,4385.599973240168,4382.39669996547
2026-09-18T11:48:43+00:00,gold,4382.700195,3.0341498851776123,-0.04367666666666665,4382.143861448979,4382.049963972835,4383.480922385318,4385.599973240168,4382.39669996547
2026-09-18T11:48:54+00:00,gold,4382.700195,3.0341498851776123,-0.04367666666666665,4382.143861448979,4382.049963972835,4383.480922385318,4385.599973240168,4382.39669996547
2026-09-18T11:49:05+00:00,gold,4382.700195,3.0341498851776123,-0.04367666666666665,4382.143861448979,4382.049963972835,4383.480922385318,4385.599973240168,4382.39669996547
2026-09-18T11:49:26+00:00,gold,4382.700195,3.034709930419922,-0.04367666666666665,4382.175810993843,4382.004727401921,4383.453300508309,4385.511695930891,4382.524841129799
2026-09-18T11:49:37+00:00,gold,4381.799805,3.034709930419922,-0.04367666666666665,4381.2782348998335,4381.0997981449345,4382.549841883919,4384.602844986984,4381.634127987901
2026-09-18T11:49:47+00:00,gold,4381.799805,3.034709930419922,-0.04367666666666665,4381.2782348998335,4381.0997981449345,4382.549841883919,4384.602844986984,4381.634127987901
2026-09-18T11:49:58+00:00,gold,4381.799805,3.034709930419922,-0.04367666666666665,4381.2782348998335,4381.0997981449345,4382.549841883919,4384.602844986984,4381.634127987901
2026-09-18T11:50:09+00:00,gold,4381.799805,3.034709930419922,-0.04367666666666665,4381.2782348998335,4381.0997981449345,4382.549841883919,4384.602844986984,4381.634127987901
2026-09-18T11:50:21+00:00,gold,4381.799805,3.034709930419922,-0.04367666666666665,4381.2782348998335,4381.0997981449345,4382.549841883919,4384.602844986984,4381.634127987901
2026-09-18T11:50:32+00:00,gold,4381.600098,3.034709930419922,-0.04367666666666665,4381.0792092886,4380.899301901106,4382.349835850956,4384.40087811056,4381.436573009262
2026-09-18T11:50:43+00:00,gold,4381.600098,3.034709930419922,-0.04367666666666665,4381.0792092886,4380.899301901106,4382.349835850956,4384.40087811056,4381.436573009262
2026-09-18T11:50:54+00:00,gold,4381.600098,3.034709930419922,-0.04367666666666665,4381.0792092886,4380.899301901106,4382.349835850956,4384.40087811056,4381.436573009262
2026-09-18T11:51:05+00:00,gold,4381.600098,3.034709930419922,-0.04367666666666665,4381.0792092886,4380.899301901106,4382.349835850956,4384.40087811056,4381.436573009262
2026-09-18T11:51:16+00:00,gold,4381.600098,3.034709930419922,-0.04367666666666665,4381.0792092886,4380.899301901106,4382.349835850956,4384.40087811056,4381.436573009262
2026-09-18T11:51:27+00:00,gold,4377.799805,3.034709930419922,-0.04367666666666665,4377.286447825273,4377.084971159715,4378.537465953024,4380.565468301969,4377.674204619572
2026-09-18T11:51:38+00:00,gold,4377.799805,3.034709930419922,-0.04367666666666665,4377.286447825273,4377.084971159715,4378.537465953024,4380.565468301969,4377.674204619572
2026-09-18T11:51:48+00:00,gold,4377.799805,3.034709930419922,-0.04367666666666665,4377.286447825273,4377.084971159715,4378.537465953024,4380.565468301969,4377.674204619572
2026-09-18T11:51:59+00:00,gold,4377.799805,3.034709930419922,-0.04367666666666665,4377.286447825273,4377.084971159715,4378.537465953024,4380.565468301969,4377.674204619572
2026-09-18T11:52:10+00:00,gold,4377.799805,3.034709930419922,0.021366666666666673,4377.286447825273,4377.084971159715,4378.537465953024,4380.565468301969,4377.674204619572
2026-09-18T11:52:21+00:00,gold,4377.799805,3.034709930419922,0.021366666666666673,4377.286447825273,4377.084971159715,4378.537465953024,4380.565468301969,4377.674204619572
2026-09-18T11:52:33+00:00,gold,4377.700195,3.034709930419922,0.021366666666666673,4377.186935019657,4376.984968143233,4378.437462936543,4380.464975074622,4377.576162446551
2026-09-18T11:52:44+00:00,gold,4377.700195,3.034709930419922,0.021366666666666673,4377.186935019657,4376.984968143233,4378.437462936543,4380.464975074622,4377.576162446551
2026-09-18T11:52:55+00:00,gold,4377.700195,3.034709930419922,0.021366666666666673,4377.186935019657,4376.984968143233,4378.437462936543,4380.464975074622,4377.576162446551
2026-09-18T11:53:07+00:00,gold,4377.700195,3.034709930419922,0.021366666666666673,4377.186935019657,4376.984968143233,4378.437462936543,4380.464975074622,4377.576162446551
2026-09-18T11:53:18+00:00,gold,4377.700195,3.034709930419922,0.021366666666666673,4377.186935019657,4376.984968143233,4378.437462936543,4380.464975074622,4377.576162446551
2026-09-18T11:53:29+00:00,gold,4379.100098,3.034709930419922,0.021366666666666673,4378.584526196075,4378.390402693492,4379.842407275937,4381.878252998723,4378.961498351341
2026-09-18T11:53:40+00:00,gold,4379.100098,3.034709930419922,0.021366666666666673,4378.584526196075,4378.390402693492,4379.842407275937,4381.878252998723,4378.961498351341
2026-09-18T11:53:51+00:00,gold,4379.100098,3.034709930419922,0.021366666666666673,4378.584526196075,4378.390402693492,4379.842407275937,4381.878252998723,4378.961498351341
2026-09-18T11:54:02+00:00,gold,4379.100098,3.034709930419922,0.021366666666666673,4378.584526196075,4378.390402693492,4379.842407275937,4381.878252998723,4378.961498351341
2026-09-18T11:54:13+00:00,gold,4379.100098,3.034709930419922,0.021366666666666673,4378.584526196075,4378.390402693492,4379.842407275937,4381.878252998723,4378.961498351341
2026-09-18T11:54:24+00:00,gold,4379.100098,3.034709930419922,0.021366666666666673,4378.584526196075,4378.390402693492,4379.842407275937,4381.878252998723,4378.961498351341
2026-09-18T11:59:47+00:00,gold,4375.100098,3.0374200344085693,0.021366666666666673,4374.573856384058,4374.409457139994,4375.853332643663,4377.9127267456415,4374.91733337612
2026-09-18T11:59:58+00:00,gold,4375.100098,3.0374200344085693,0.021366666666666673,4374.573856384058,4374.409457139994,4375.853332643663,4377.9127267456415,4374.91733337612
2026-09-18T12:00:10+00:00,gold,4375.100098,3.0374200344085693,0.021366666666666673,4374.616913328931,4374.143776218783,4375.791682927138,4378.005201320428,4376.104335060939
2026-09-18T12:00:21+00:00,gold,4375.100098,3.0374200344085693,0.021366666666666673,4374.616913328931,4374.143776218783,4375.791682927138,4378.005201320428,4376.104335060939
2026-09-18T12:00:33+00:00,gold,4372.5,3.0374200344085693,0.021366666666666673,4372.021264549886,4371.525131116908,4373.183802061481,4375.382152667372,4373.561528896056
2026-09-18T12:00:44+00:00,gold,4372.5,3.0374200344085693,0.021366666666666673,4372.021264549886,4371.525131116908,4373.183802061481,4375.382152667372,4373.561528896056
2026-09-18T12:00:56+00:00,gold,4372.5,3.0374200344085693,0.021366666666666673,4372.021264549886,4371.525131116908,4373.183802061481,4375.382152667372,4373.561528896056
2026-09-18T12:01:07+00:00,gold,4372.5,3.0374200344085693,0.021366666666666673,4372.021264549886,4371.525131116908,4373.183802061481,4375.382152667372,4373.561528896056
2026-09-18T12:01:19+00:00,gold,4372.5,3.0374200344085693,0.021366666666666673,4372.021264549886,4371.525131116908,4373.183802061481,4375.382152667372,4373.561528896056
2026-09-18T12:01:30+00:00,gold,4375.100098,3.0374200344085693,0.021366666666666673,4374.616913328931,4374.143776218783,4375.791682927138,4378.005201320428,4376.104335060939
2026-09-18T12:01:41+00:00,gold,4375.100098,3.0374200344085693,0.021366666666666673,4374.616913328931,4374.143776218783,4375.791682927138,4378.005201320428,4376.104335060939
2026-09-18T12:01:53+00:00,gold,4375.100098,3.0374200344085693,0.021366666666666673,4374.616913328931,4374.143776218783,4375.791682927138,4378.005201320428,4376.104335060939
2026-09-18T12:02:04+00:00,gold,4375.100098,3.0374200344085693,0.021366666666666673,4374.616913328931,4374.143776218783,4375.791682927138,4378.005201320428,4376.104335060939
2026-09-18T12:02:15+00:00,gold,4375.100098,3.0374200344085693,0.021366666666666673,4374.616913328931,4374.143776218783,4375.791682927138,4378.005201320428,4376.104335060939
2026-09-18T12:02:26+00:00,gold,4374.700195,3.0374200344085693,0.021366666666666673,4374.217168738454,4373.74011736059,4375.389981202804,4377.601053178771,4375.712908289358
2026-09-18T12:02:37+00:00,gold,4374.700195,3.0374200344085693,0.021366666666666673,4374.217168738454,4373.74011736059,4375.389981202804,4377.601053178771,4375.712908289358
2026-09-18T12:02:48+00:00,gold,4374.700195,3.0374200344085693,0.021366666666666673,4374.217168738454,4373.74011736059,4375.389981202804,4377.601053178771,4375.712908289358
2026-09-18T12:03:00+00:00,gold,4374.700195,3.0374200344085693,0.021366666666666673,4374.217168738454,4373.74011736059,4375.389981202804,4377.601053178771,4375.712908289358
2026-09-18T12:03:13+00:00,gold,4374.700195,3.0374200344085693,0.021366666666666673,4374.217168738454,4373.74011736059,4375.389981202804,4377.601053178771,4375.712908289358
2026-09-18T12:03:24+00:00,gold,4374.700195,3.0374200344085693,0.021366666666666673,4374.217168738454,4373.74011736059,4375.389981202804,4377.601053178771,4375.712908289358
2026-09-18T12:03:35+00:00,gold,4374.399902,3.0374200344085693,0.021366666666666673,4373.917237974731,4373.438229463009,4375.089071872151,4377.298675997725,4375.419338210672
2026-09-18T12:03:46+00:00,gold,4374.399902,3.0374200344085693,0.021366666666666673,4373.917237974731,4373.438229463009,4375.089071872151,4377.298675997725,4375.419338210672
2026-09-18T12:03:57+00:00,gold,4374.399902,3.0374200344085693,0.021366666666666673,4373.917237974731,4373.438229463009,4375.089071872151,4377.298675997725,4375.419338210672
2026-09-18T12:04:08+00:00,gold,4374.399902,3.0374200344085693,0.021366666666666673,4373.917237974731,4373.438229463009,4375.089071872151,4377.298675997725,4375.419338210672
2026-09-18T12:04:19+00:00,gold,4374.399902,3.0374200344085693,0.021366666666666673,4373.917237974731,4373.438229463009,4375.089071872151,4377.298675997725,4375.419338210672
2026-09-18T12:04:29+00:00,gold,4373.899902,3.0374200344085693,0.021366666666666673,4373.419147407894,4372.935735344991,4374.588045604527,4376.7952033127785,4374.93054402966
2026-09-18T12:04:41+00:00,gold,4373.899902,3.0374200344085693,0.021366666666666673,4373.419147407894,4372.935735344991,4374.588045604527,4376.7952033127785,4374.93054402966
